"Metatyuyamunite","Ca(UO_2_)_2_(VO_4_)_2_·3H_2_O","","",""
"Metavandendriesscheite","PbU_7_O_22_·nH_2_O (n < 12)","","",""
"Metavanmeersscheite","U(UO_2_)_3_(PO_4_)_2_(OH)_6_·2H_2_O","","",""
"Metavanuralite","Al(UO_2_)_2_(VO_4_)_2_(OH)·8H_2_O","","",""
"Metavariscite","AlPO_4_·2H_2_O","","",""
"Metavauxite","Fe^2+^Al_2_(PO_4_)_2_(OH)_2_·8H_2_O","","",""
"Metavivianite","(Fe^2+^,Fe^3+^)_3_(PO_4_)_2_(OH)_2_·6H_2_O","","",""
"Metavoltine","K_2_Na_6_Fe^2+^Fe^3+^_6_O_2_(SO_4_)_12_·18H_2_O","","",""
"Metazellerite","Ca(UO_2_)(CO_3_)_2_·3H_2_O","","",""
"Metazeunerite","Cu(UO_2_)_2_(AsO_4_)_2_·8H_2_O","","",""
"Meurigite-K","[K(H_2_O)_2.5_][Fe^3+^_8_(PO_4_)_6_(OH)_7_]·4H_2_O","","",""
"Meyerhofferite","CaB_3_O_3_(OH)_5_·H_2_O","","",""
"Meymacite","WO_3_·2H_2_O","","",""
"Mgriite","(Cu,Fe)_3_AsSe_3_","","",""
"Miargyrite","AgSbS_2_","","",""
"Miassite","Rh_17_S_15_","","",""
"Micheelsenite","(Ca,Y)_3_Al(PO_3_OH)CO_3_(OH)_6_·12H_2_O","","",""
"Michenerite","PdBiTe","","",""
"Microcline","KAlSi_3_O_8_","","",""
"Microsommite","Na_4_K_2_Ca_2_(SO_4_)(Si_6_Al_6_O_24_)Cl_2_","","",""
"Miersite","(Ag,Cu)I","","",""
"Miharaite","PbCu_4_FeBiS_6_","","",""
"Mikasaite","Fe^3+^_2_(SO_4_)_3_","","",""
"Milarite","KCa_2_(Be_2_AlSi_12_O_30_)·xH_2_O","","",""
"Millerite","NiS","","",""
"Millisite","NaCaAl_6_(PO_4_)_4_(OH)_9_·3H_2_O","","",""
"Millosevichite","Al_2_(SO_4_)_3_","","",""
"Mimetite","Pb_5_(AsO_4_)_3_Cl","","",""
"Minasgeraisite-(Y)","CaBe_2_Y_2_Si_2_O_10_","","",""
"Minasragrite","V^4+^O(SO_4_)·5H_2_O","","",""
"Mineevite-(Y)","Na_25_BaY_2_(CO_3_)_11_(HCO_3_)_4_(SO_4_)_2_F_2_Cl","","",""
"Minehillite","K_2-3_Ca_28_Zn_5_Al_4_Si_40_O_112_(OH)_16_","","",""
"Minguzzite","K_3_Fe^3+^(C_2_O_4_)_3_·3H_2_O","","",""
"Minium","Pb^2+^_2_Pb^4+^O_4_","","",""
"Minnesotaite","Fe^2+^_3_Si_4_O_10_(OH)_2_","","",""
"Minrecordite","CaZn(CO_3_)_2_","","",""
"Minyulite","KAl_2_(PO_4_)_2_F·4H_2_O","","",""
"Mirabilite","Na_2_SO_4_·10H_2_O","","",""
"Miserite","KCa_6_Si_8_O_22_(OH)","","",""
"Mitridatite","Ca_2_Fe^3+^_3_O_2_(PO_4_)_3_·3H_2_O","","",""
"Mitryaevaite","Al_5_(PO_4_)_2_[(P,S)O_3_(OH,O)]_2_F_2_(OH)_2_·14.5H_2_O","","",""
"Mitscherlichite","K_2_CuCl_4_·2H_2_O","","",""
"Mixite","Cu^2+^_6_Bi(AsO_4_)_3_(OH)_6_·3H_2_O","","",""
"Moctezumite","Pb(UO_2_)(Te^4+^O_3_)_2_","","",""
"Modderite","CoAs","","",""
"Moeloite","Pb_6_Sb_6_S_17_","","",""
"Moganite","SiO_2_·nH_2_O","","",""
"Mohite","Cu_2_SnS_3_","","",""
"Mohrite","(NH_4_)_2_Fe^2+^(SO_4_)_2_·6H_2_O","","",""
"Moissanite","SiC","","",""
"Moluranite","H_4_U^4+^(U^6+^O_2_)_3_(MoO_4_)_7_·18H_2_O","","",""
"Molybdenite","MoS_2_","","",""
"Molybdite","MoO_3_","","",""
"Molybdofornacite","CuPb_2_MoO_4_AsO_4_(OH)","","",""
"Molybdomenite","PbSe^4+^O_3_","","",""
"Molybdophyllite","Pb_2_Mg_2_Si_2_O_7_(OH)_2_","","",""
"Molysite","Fe^3+^Cl_3_","","",""
"Monazite-(Ce)","CePO_4_","","",""
"Monazite-(La)","LaPO_4_","","",""
"Monazite-(Nd)","NdPO_4_","","",""
"Monazite-(Sm)","SmPO_4_","","",""
"Moncheite","Pt(Te,Bi)_2_","","",""
"Monetite","Ca(PO_3_OH)","","",""
"Mongolite","Ca_4_Nb_6_Si_5_O_24_(OH)_10_·6H_2_O","","",""
"Monohydrocalcite","CaCO_3_·H_2_O","","",""
"Montbrayite","Au_2_Te_3_","","",""
"Montdorite","KFe^2+^_1.5_Mn^2+^_0.5_Mg_0.5_Si_4_O_10_(F,OH)_2_","","",""
"Montebrasite","LiAlPO_4_(OH)","","",""
"Monteponite","CdO","","",""
"Monteregianite-(Y)","KNa_2_YSi_8_O_19_·5H_2_O","","",""
"Montesommaite","K_9_(Si_23_Al_9_)O_64_·10H_2_O","","",""
"Montgomeryite","Ca_4_MgAl_4_(PO_4_)_6_(OH)_4_·12H_2_O","","",""
"Monticellite","CaMgSiO_4_","","",""
"Montmorillonite","(Na,Ca)_0.3_(Al,Mg)_2_Si_4_O_10_(OH)_2_·nH_2_O","","",""
"Montroseite","(V^3+^,Fe^2+^,V^4+^)O(OH)","","",""
"Montroyalite","Sr_4_Al_8_(CO_3_)_3_(OH)_26_·10H_2_O","","",""
"Montroydite","HgO","","",""
"Mooihoekite","Cu_9_Fe_9_S_16_","","",""
"Moolooite","CuC_2_O_4_·nH_2_O","","",""
"Mooreite","Mg_15_(SO_4_)_2_(OH)_26_·8H_2_O","","",""
"Moorhouseite","CoSO_4_·6H_2_O","","",""
"Mopungite","NaSb^5+^(OH)_6_","","",""
"Moraesite","Be_2_PO_4_(OH)·4H_2_O","","",""
"Mordenite","(Na_2_,Ca,K_2_)_4_(Al_8_Si_40_)O_96_·28H_2_O","","",""
"Moreauite","Al_3_(UO_2_)(PO_4_)_3_(OH)_2_·13H_2_O","","",""
"Morelandite","Ca_2_Ba_3_(AsO_4_)_3_Cl","","",""
"Morenosite","NiSO_4_·7H_2_O","","",""
"Morimotoite","Ca_3_(Ti,Fe^2+^,Fe^3+^)_2_(Si,Fe^3+^)_3_O_12_","","",""
"Morinite","NaCa_2_Al_2_(PO_4_)_2_(OH)F_4_·2H_2_O","","",""
"Morozeviczite","Pb_3_Ge_1-x_S_4_","","",""
"Moschelite","HgI","","",""
"Moschellandsbergite","Ag_2_Hg_3_","","",""
"Mosesite","Hg_2_N(Cl,SO_4_,MoO_4_,CO_3_)·H_2_O","","",""
"Moskvinite-(Y)","Na_2_KYSi_6_O_15_","","",""
"Mottanaite-(Ce)","Ca_4_(CeCa)AlBe_2_(Si_4_B_4_O_22_)O_2_","","",""
"Mottramite","PbCuVO_4_(OH)","","",""
"Motukoreaite","[Mg_6_Al_3_(OH)_18_][Na_0.6_(SO_4_,CO_3_)_2_·12H_2_O]","","",""
"Mounanaite","PbFe^3+^_2_(VO_4_)_2_(OH)_2_","","",""
"Mountainite","KNa_2_Ca_2_[Si_8_O_19_(OH)]·6H_2_O","","",""
"Mountkeithite","Mg_11_Fe^3+^_3_(SO_4_)_3.5_(OH)_24_·11H_2_O","","",""
"Mourite","UO_2_Mo^6+^_5_O_16_·5H_2_O","","",""
"Moydite-(Y)","YB(OH)_4_CO_3_","","",""
"Mozartite","CaMn^3+^SiO_4_(OH)","","",""
"Mozgovaite","PbBi_4_(S,Se)_7_","","",""
"Mpororoite","Al_2_O(WO_4_)_2_·6H_2_O","","",""
"Mrazekite","Bi_2_Cu_3_(PO_4_)_2_O_2_(OH)_2_·2H_2_O","","",""
"Mroseite","CaTe^4+^O_2_(CO_3_)","","",""
"Muckeite","CuNiBiS_3_","","",""
"Muirite","Ba_10_Ca_2_Mn^2+^TiSi_10_O_30_(OH)_10_","","",""
"Mukhinite","Ca_2_Al_2_V^3+^(Si_2_O_7_)(SiO_4_)O(OH)","","",""
"Mullite","Al_4+2x_Si_2-2x_O_10-x_ (x~0.4)","","",""
"Mummeite","Cu_0.58_Ag_3.11_Pb_1.10_Bi_6.65_S_13_","","",""
"Mundite","Al(UO_2_)_3_(PO_4_)_2_(OH)_3_·5.5H_2_O","","",""
"Mundrabillaite","(NH_4_)_2_Ca(PO_3_OH)_2_·H_2_O","","",""
"Munirite","NaV^5+^O_3_·1.9H_2_O","","",""
"Murataite-(Y)","(Y,Na)_6_Zn(Zn,Fe^3+^)_4_(Ti,Nb,Na)_12_O_29_(O,F,OH)_10_F_4_","","",""
"Murdochite","Cu_12_Pb_2_O_15_Cl_2_","","",""
"Murmanite","Na_2_Ti_2_(Si_2_O_7_)O_2_·2H_2_O","","",""
"Murunskite","K_2_(Cu,Fe)_4_S_4_","","",""
"Muscovite","KAl_2_(Si_3_Al)O_10_(OH)_2_","","",""
"Mushistonite","Cu^2+^Sn^4+^(OH)_6_","","",""
"Muskoxite","Mg_7_Fe^3+^_4_(OH)_26_·H_2_O","","",""
"Muthmannite","AuAgTe_2_","","",""
"Mutinaite","Na_3_Ca_4_Al_11_Si_85_O_192_·60H_2_O","","",""
"Nabaphite","NaBaPO_4_·9H_2_O","","",""
"Nabesite","Na_2_BeSi_4_O_10_·4H_2_O","","",""
"Nabiasite","BaMn_9_(VO_4_)_6_(OH)_2_","","",""
"Nabokoite","Cu^2+^_7_Te^4+^O_4_(SO_4_)_5_·KCl","","",""
"Nacaphite","Na_2_Ca(PO_4_)F","","",""
"Nacareniobsite-(Ce)","Na_3_Ca_3_CeNb(Si_2_O_7_)_2_OF_3_","","",""
"Nacrite","Al_2_Si_2_O_5_(OH)_4_","","",""
"Nadorite","PbSb^3+^O_2_Cl","","",""
"Nafertisite","Na_3_(Fe^2+^,Fe^3+^,Mg)_6_Ti_2_(Si,Fe^3+^)_12_O_30_(OH,O)_11_·2H_2_O","","",""
"Nagashimalite","Ba_4_(V^3+^,Ti)_4_(O,OH)_2_[B_2_Si_8_O_27_]Cl","","",""
"Nagelschmidtite","Ca_7_(SiO_4_)_2_(PO_4_)_2_","","",""
"Nagyagite","[Pb(Pb,Sb)S_2_][(Au,Te)]","","",""
"Nahcolite","NaHCO_3_","","",""
"Nahpoite","Na_2_(PO_3_OH)","","",""
"Nakauriite","Cu_8_(SO_4_)_4_(CO_3_)(OH)_6_·48H_2_O","","",""
"Nalipoite","NaLi_2_PO_4_","","",""
"Namansilite","NaMn^3+^Si_2_O_6_","","",""
"Nambulite","LiMn^2+^_4_Si_5_O_14_(OH)","","",""
"Namibite","Cu(BiO)_2_VO_4_(OH)","","",""
"Namuwite","Zn_4_SO_4_(OH)_6_·4H_2_O","","",""
"Nanlingite","NaCa_5_LiMg_12_(AsO_3_)_2_[Fe^2+^(AsO_3_)_6_]F_14_","","",""
"Nanpingite","CsAl_2_(Si_3_Al)O_10_(OH)_2_","","",""
"Nantokite","CuCl","","",""
"Narsarsukite","Na_2_(Ti,Fe,Zr)Si_4_(O,F)_11_","","",""
"Nasinite","Na_2_B_5_O_8_(OH)·2H_2_O","","",""
"Nasonite","Ca_4_Pb_6_(Si_2_O_7_)_3_Cl_2_","","",""
"Nastrophite","NaSrPO_4_·9H_2_O","","",""
"Natalyite","NaV^3+^Si_2_O_6_","","",""
"Natanite","Fe^2+^Sn^4+^(OH)_6_","","",""
"Natisite","Na_2_TiO(SiO_4_)","","",""
"Natrite","Na_2_CO_3_","","",""
"Natroalunite","NaAl_3_(SO_4_)_2_(OH)_6_","","",""
"Apophyllite-(NaF)","NaCa_4_Si_8_O_20_F·8H_2_O","","",""
"Natrochalcite","NaCu_2_(SO_4_)_2_(OH)·H_2_O","","",""
"Natrodufrenite","NaFe^2+^Fe^3+^_5_(PO_4_)_4_(OH)_6_·2H_2_O","","",""
"Natrojarosite","NaFe^3+^_3_(SO_4_)_2_(OH)_6_","","",""
"Natrolemoynite","Na_4_Zr_2_Si_10_O_26_·9H_2_O","","",""
"Natrolite","Na_2_(Si_3_Al_2_)O_10_·2H_2_O","","",""
"Natron","Na_2_CO_3_·10H_2_O","","",""
"Natronambulite","NaMn^2+^_4_Si_5_O_14_(OH)","","",""
"Natrophilite","NaMn^2+^PO_4_","","",""
"Natrophosphate","Na_7_(PO_4_)_2_F·19H_2_O","","",""
"Natrosilite","Na_2_Si_2_O_5_","","",""
"Natrotantite","Na_2_Ta_4_O_11_","","",""
"Natroxalate","Na_2_C_2_O_4_","","",""
"Naujakasite","Na_6_Fe^2+^Al_4_Si_8_O_26_","","",""
"Naumannite","Ag_2_Se","","",""
"Navajoite","(V^5+^,Fe^3+^)_10_O_24_·12H_2_O","","",""
"Nchwaningite","Mn_2_SiO_3_(OH)_2_·H_2_O","","",""
"Nealite","Pb_4_Fe(AsO_3_)_2_Cl_4_·2H_2_O","","",""
"Nefedovite","Na_5_Ca_4_(PO_4_)_4_F","","",""
"Neighborite","NaMgF_3_","","",""
"Nekoite","Ca_3_Si_6_O_15_·7H_2_O","","",""
"Nekrasovite","Cu_13_VSn_3_S_16_","","",""
"Nelenite","Mn^2+^_16_As^3+^_3_Si_12_O_36_(OH)_17_","","",""
"Neltnerite","CaMn^3+^_6_O_8_(SiO_4_)","","",""
"Nenadkevichite","(Na,[box])_8_Nb_4_(Si_4_O_12_)_2_(O,OH)_4_·8H_2_O","","",""
"Nepheline","KNa_3_(AlSiO_4_)_4_","","",""
"Nepouite","Ni_3_Si_2_O_5_(OH)_4_","","",""
"Nepskoeite","Mg_4_Cl(OH)_7_·6H_2_O","","",""
"Neptunite","KNa_2_LiFe^2+^_2_Ti_2_Si_8_O_24_","","",""
"Nesquehonite","MgCO_3_·3H_2_O","","",""
"Neustadtelite","Bi_2_Fe^3+^(Fe^3+^,Co)_2_(O,OH)_4_(AsO_4_)_2_","","",""
"Nevskite","Bi(Se,S)","","",""
"Newberyite","Mg(PO_3_OH)·3H_2_O","","",""
"Neyite","Ag_2_Cu_6_Pb_25_Bi_26_S_68_","","",""
"Nezilovite","PbZn_2_Mn^4+^_2_Fe^3+^_8_O_19_","","",""
"Niahite","(NH_4_)Mn^2+^PO_4_·H_2_O","","",""
"Nickel","Ni","","",""
"Nickelboussingaultite","(NH_4_)_2_Ni(SO_4_)_2_·6H_2_O","","",""
"Nickelskutterudite","NiAs_2-3_","","",""
"Nickelzippeite","Ni_2_(UO_2_)_6_(SO_4_)_3_(OH)_10_·16H_2_O","","",""
"Nickelaustinite","CaNiAsO_4_(OH)","","",""
"Nickelbischofite","NiCl_2_·6H_2_O","","",""
"Nickelblodite","Na_2_Ni(SO_4_)_2_·4H_2_O","","",""
"Nickelhexahydrite","NiSO_4_·6H_2_O","","",""
"Nickeline","NiAs","","",""
"Nickellotharmeyerite","CaNi_2_(AsO_4_)_2_·2H_2_O","","",""
"Nickelphosphide","Ni_3_P","","",""
"Nickelschneebergite","BiNi_2_(AsO_4_)_2_(OH)·H_2_O","","",""
"Nickenichite","(Na,Ca,Cu)_1.6_(Mg,Fe^3+^,Al)_3_(AsO_4_)_3_","","",""
"Niedermayrite","Cu_4_Cd(SO_4_)_2_(OH)_6_·4H_2_O","","",""
"Nierite","Si_3_N_4_","","",""
"Nifontovite","Ca_3_[BO(OH)_2_]_6_·2H_2_O","","",""
"Niggliite","PtSn","","",""
"Nikischerite","NaFe^2+^_6_Al_3_(SO_4_)_2_(OH)_18_(H_2_O)_12_","","",""
"Nimite","(Ni,Mg,Al)_6_(Si,Al)_4_O_10_(OH)_8_","","",""
"Ningyoite","(U,Ca,Ce)_2_(PO_4_)_2_·1-2H_2_O","","",""
"Niningerite","MgS","","",""
"Nioboaeschynite-(Ce)","(Ce,Ca)(Nb,Ti)_2_(O,OH)_6_","","",""
"Niobocarbide","NbC","","",""
"Niobokupletskite","K_2_NaMn^2+^_7_(NbTi)(Si_4_O_12_)_2_O_2_(OH)_4_O","","",""
"Niobophyllite","K_2_NaFe^2+^_7_(NbTi)(Si_4_O_12_)_2_O_2_(OH)_4_O","","",""
"Niocalite","Ca_7_Nb(Si_2_O_7_)_2_O_3_F","","",""
"Nisbite","NiSb_2_","","",""
"Nissonite","Cu_2_Mg_2_(PO_4_)_2_(OH)_2_·5H_2_O","","",""
"Niter","KNO_3_","","",""
"Nitratine","NaNO_3_","","",""
"Nitrobarite","Ba(NO_3_)_2_","","",""
"Nitrocalcite","Ca(NO_3_)_2_·4H_2_O","","",""
"Nitromagnesite","Mg(NO_3_)_2_·6H_2_O","","",""
"Nobleite","CaB_6_O_9_(OH)_2_·3H_2_O","","",""
"Noelbensonite","BaMn^3+^_2_Si_2_O_7_(OH)_2_·H_2_O","","",""
"Nolanite","(V^3+^,Fe^2+^,Fe^3+^,Ti)_10_O_14_(OH)_2_","","",""
"Nontronite","Na_0.3_Fe^3+^_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O","","",""
"Norbergite","Mg_3_SiO_4_F_2_","","",""
"Nordenskioldine","CaSn^4+^(BO_3_)_2_","","",""
"Nordite-(Ce)","Na_3_SrCeZnSi_6_O_17_","","",""
"Nordite-(La)","Na_3_SrLaZnSi_6_O_17_","","",""
"Nordstrandite","Al(OH)_3_","","",""
"Nordstromite","Pb_3_CuBi_7_S_14_","","",""
"Norrishite","KLiMn^3+^_2_Si_4_O_12_","","",""
"Norsethite","BaMg(CO_3_)_2_","","",""
"Northupite","Na_3_Mg(CO_3_)_2_Cl","","",""
"Nosean","Na_8_(Si_6_Al_6_)O_24_(SO_4_)·H_2_O","","",""
"Novacekite I","Mg(UO_2_)_2_(AsO_4_)_2_·12H_2_O","","",""
"Novakite","(Cu,Ag)_21_As_10_","","",""
"Novgorodovaite","Ca_2_(C_2_O_4_)Cl_2_·2H_2_O","","",""
"Nowackiite","Cu_6_Zn_3_As_4_S_12_","","",""
"Nsutite","Mn^2+^_x_Mn^4+^_1-x_O_2-2x_(OH)_2x_","","",""
"Nuffieldite","Pb_2_Cu_1.4_(Pb_0.4_Bi_0.4_Sb_0.2_)Bi_2_S_7_","","",""
"Nukundamite","Cu_3.4_Fe_0.6_S_4_","","",""
"Nullaginite","Ni_2_CO_3_(OH)_2_","","",""
"Nyboite","NaNa_2_(Mg_3_Al_2_)(Si_7_Al)O_22_(OH)_2_","","",""
"Nyerereite","Na_2_Ca(CO_3_)_2_","","",""
"Obertiite","NaNa_2_(Mg_3_Fe^3+^Ti^4+^)Si_8_O_22_O_2_","","",""
"Oboyerite","H_6_Pb_6_(Te^4+^O_3_)_3_(Te^6+^O_6_)_2_·2H_2_O","","",""
"Obradovicite-KCu","H_4_KCuFe^3+^_2_(AsO_4_)(MoO_4_)_5_·12H_2_O","","",""
"Odanielite","H_2_NaZn_3_(AsO_4_)_3_","","",""
"Odinite","(Fe^3+^,Mg,Al,Fe^2+^)_2.5_(Si,Al)_2_O_5_(OH)_4_","","",""
"Odintsovite","K_2_Na_4_Ca_3_Ti_2_Be_4_Si_12_O_38_","","",""
"Oenite","CoSbAs","","",""
"Ogdensburgite","Ca_2_Fe^3+^_4_Zn(AsO_4_)_4_(OH)_6_·6H_2_O","","",""
"Ohmilite","Sr_3_(Ti,Fe^3+^)(Si_2_O_6_)_2_(O,OH)·2H_2_O","","",""
"Ojuelaite","ZnFe^3+^_2_(AsO_4_)_2_(OH)_2_·4H_2_O","","",""
"Okanoganite-(Y)","(Y,Ce,Ca,Na,Th)_16_(Fe^3+^,Ti)(Si,B,P)_10_(O,OH)_38_F_10_","","",""
"Okayamalite","Ca_2_B_2_SiO_7_","","",""
"Okenite","Ca_5_Si_9_O_23_·9H_2_O","","",""
"Oldhamite","CaS","","",""
"Olekminskite","Sr_2_(CO_3_)_2_","","",""
"Olenite","NaAl_9_B_3_Si_6_O_27_O_3_(OH)","","",""
"Oligoclase","Na_0.9-0.7_Ca_0.1-0.3_Al_1.1-1.3_Si_2.9-2.7_O_8_","","",""
"Olivenite","Cu_2_AsO_4_(OH)","","",""
"Olkhonskite","Cr_2_Ti_3_O_9_","","",""
"Olmsteadite","KFe^2+^_2_NbO_2_(PO_4_)_2_·2H_2_O","","",""
"Olsacherite","Pb_2_(Se^6+^O_4_)(SO_4_)","","",""
"Olshanskyite","Ca_3_[B_3_O_3_(OH)_6_]OH·3H_2_O","","",""
"Olympite","LiNa_5_(PO_4_)_2_","","",""
"Omeiite","OsAs_2_","","",""
"Ominelite","Fe^2+^Al_3_O_2_(BO_3_)SiO_4_","","",""
"Omphacite","(Ca,Na)(Mg,Fe,Al)Si_2_O_6_","","",""
"Oneillite","Na_15_Ca_3_Mn_3_Fe_3_Zr_3_Nb(Si_25_O_73_)(O,OH,H_2_O)_3_(OH,Cl)_2_","","",""
"Onoratoite","Sb_8_O_11_Cl_2_","","",""
"Oosterboschite","(Pd,Cu)_7_Se_5_","","",""
"Opal","SiO_2_·nH_2_O","","",""
"Orcelite","Ni_4.77_As_2_","","",""
"Ordonezite","ZnSb^5+^_2_O_6_","","",""
"Orebroite","Mn^2+^_6_(Fe^3+^,Sb^5+^)_2_(SiO_4_)_2_(O,OH)_6_","","",""
"Oregonite","FeNi_2_As_2_","","",""
"Organovaite-Mn","K_2_MnNb_4_(Si_4_O_12_)_2_O_4_·5-7H_2_O","","",""
"Organovaite-Zn","K_2_Zn(Nb,Ti)_4_(Si_4_O_12_)_2_(O,OH)_4_·6H_2_O","","",""
"Orickite","CuFeS_2_·nH_2_O","","",""
"Orientite","Ca_8_Mn^3+^_10_(SiO_4_)_3_(Si_3_O_10_)_3_(OH)_10_·4H_2_O","","",""
"Orlandiite","Pb_3_Cl_4_(Se^4+^O_3_)·H_2_O","","",""
"Orlymanite","Ca_4_Mn^2+^_3_Si_8_O_20_(OH)_6_·2H_2_O","","",""
"Orpiment","As_2_S_3_","","",""
"Orschallite","Ca_3_(S^4+^O_3_)_2_SO_4_·12H_2_O","","",""
"Orthochamosite","Fe^2+^_5_Al(Si,Al)O_10_(O,OH)_8_","","",""
"Orthoclase","K(AlSi_3_)O_8_","","",""
"Orthojoaquinite-(Ce)","NaBa_2_Fe^2+^Ce_2_Ti_2_(SiO_3_)_8_O_2_(O,OH)·H_2_O","","",""
"Orthojoaquinite-(La)","NaBa_2_La_2_Fe^2+^Ti_2_Si_8_O_26_(OH,O,F)·H_2_O","","",""
"Orthominasragrite","V^4+^O(SO_4_)·5H_2_O","","",""
"Orthopinakiolite","Mg_2_Mn^3+^O_2_(BO_3_)","","",""
"Orthoserpierite","CaCu_4_(SO_4_)_2_(OH)_6_·3H_2_O","","",""
"Orthowalpurgite","(UO_2_)Bi_4_O_4_(AsO_4_)_2_·2H_2_O","","",""
"Osarizawaite","CuPbAl_2_(SO_4_)_2_(OH)_6_","","",""
"Osarsite","OsAsS","","",""
"Osbornite","TiN","","",""
"Osmium","Os","","",""
"Osumilite","KFe^2+^_2_(Al_5_Si_10_)O_30_","","",""
"Oswaldpeetersite","(UO_2_)_2_CO_3_(OH)_2_·4H_2_O","","",""
"Otavite","CdCO_3_","","",""
"Otjisumeite","PbGe_4_O_9_","","",""
"Ottemannite","Sn_2_S_3_","","",""
"Ottrelite","Mn^2+^Al_2_O(SiO_4_)(OH)_2_","","",""
"Otwayite","Ni_2_CO_3_(OH)_2_·H_2_O","","",""
"Oulankaite","Pd_5_Cu_4_SnTe_2_S_2_","","",""
"Ourayite","Ag_3_Pb_4_Bi_5_S_13_","","",""
"Oursinite","Co(UO_2_)_2_(SiO_3_OH)_2_·6H_2_O","","",""
"Overite","CaMgAl(PO_4_)_2_(OH)·4H_2_O","","",""
"Owensite","(Ba,Pb)_6_(Cu^1+^,Fe,Ni)_25_S_27_","","",""
"Owyheeite","Ag_3_Pb_10_Sb_11_S_28_","","",""
"Oxammite","(NH_4_)_2_C_2_O_4_·H_2_O","","",""
"Oyelite","Ca_10_B_2_Si_8_O_29_·12H_2_O","","",""
"Paakkonenite","Sb_2_AsS_2_","","",""
"Pabstite","BaSnSi_3_O_9_","","",""
"Paceite","CaCu(CH_3_COO)_2_·6H_2_O","","",""
"Pachnolite","NaCaAlF_6_·H_2_O","","",""
"Paderaite","Cu_7_(Cu,Ag)_0.33_Pb_1.33_Bi_11.33_S_22_","","",""
"Padmaite","PdBiSe","","",""
"Paganoite","NiBi^3+^OAsO_4_","","",""
"Pahasapaite","Li_8_(Ca,Li,K)_10.5_Be_24_(PO_4_)_24_·38H_2_O","","",""
"Painite","CaZrAl_9_O_15_(BO_3_)","","",""
"Palarstanide","Pd_5_(Sn,As)_2_","","",""
"Palenzonaite","NaCa_2_Mn^2+^_2_(VO_4_)_3_","","",""
"Palermoite","Li_2_SrAl_4_(PO_4_)_4_(OH)_4_","","",""
"Palladium","Pd","","",""
"Palladoarsenide","Pd_2_As","","",""
"Palladobismutharsenide","Pd_2_(As,Bi)","","",""
"Palladodymite","Pd_2_As","","",""
"Palladseite","Pd_17_Se_15_","","",""
"Palmierite","K_2_Pb(SO_4_)_2_","","",""
"Palygorskite","(Mg,Al)_2_Si_4_O_10_(OH)·4H_2_O","","",""
"Panasqueiraite","CaMgPO_4_(OH)","","",""
"Panethite","(Na,Ca,K)_1-x_(Mg,Fe^2+^,Mn)PO_4_","","",""
"Panunzite","K_3_Na(AlSiO_4_)_4_","","",""
"Paolovite","Pd_2_Sn","","",""
"Papagoite","CaCuAlSi_2_O_6_(OH)_3_","","",""
"Para-alumohydrocalcite","CaAl_2_(CO_3_)_2_(OH)_4_·6H_2_O","","",""
"Parabariomicrolite","BaTa_4_O_10_(OH)_2_·2H_2_O","","",""
"Parabrandtite","Ca_2_Mn^2+^(AsO_4_)_2_·2H_2_O","","",""
"Parabutlerite","Fe^3+^SO_4_(OH)·2H_2_O","","",""
"Paracelsian","BaAl_2_Si_2_O_8_","","",""
"Paracoquimbite","Fe^3+^_2_(SO_4_)_3_·9H_2_O","","",""
"Paracostibite","CoSbS","","",""
"Paradamite","Zn_2_AsO_4_(OH)","","",""
"Paradocrasite","Sb_3_As","","",""
"Parafransoletite","Ca_3_Be_2_(PO_4_)_2_(PO_3_OH)_2_·4H_2_O","","",""
"Paragonite","NaAl_2_(Si_3_Al)O_10_(OH)_2_","","",""
"Paraguanajuatite","Bi_2_Se_3_","","",""
"Parahopeite","Zn_3_(PO_4_)_2_·4H_2_O","","",""
"Parakeldyshite","Na_2_ZrSi_2_O_7_","","",""
"Parakuzmenkoite-Fe","(K,Ba)_8_Fe_4_Ti_16_(Si_4_O_12_)_8_(OH,O)_16_·20-28H_2_O","","",""
"Paralabuntsovite-Mg","Na_8_K_8_Mg_4_Ti_16_(Si_4_O_12_)_8_(O,OH)_16_·20-24H_2_O","","",""
"Paralaurionite","PbCl(OH)","","",""
"Paralstonite","BaCa(CO_3_)_2_","","",""
"Paramelaconite","Cu^1+^_2_Cu^2+^_2_O_3_","","",""
"Paramendozavilite","NaAl_4_Fe^3+^_7_(PO_4_)_5_(P^5+^Mo^6+^_12_O_40_)(OH)_16_·56H_2_O","","",""
"Paramontroseite","VO_2_","","",""
"Paranatisite","Na_2_TiO(SiO_4_)","","",""
"Paranatrolite","Na_2_(Si_3_Al_2_)O_10_·3H_2_O","","",""
"Paraniite-(Y)","(Ca,Y,Dy)_2_Y(WO_4_)_2_AsO_4_","","",""
"Paraotwayite","Ni(OH)_2-x_(SO_4_,CO_3_)_0.5x_","","",""
"Parapierrotite","TlSb_5_S_8_","","",""
"Pararammelsbergite","NiAs_2_","","",""
"Pararealgar","AsS","","",""
"Pararobertsite","Ca_2_Mn^3+^_3_(PO_4_)_3_O_2_·3H_2_O","","",""
"Pararsenolamprite","As","","",""
"Paraschachnerite","Ag_1.2_Hg_0.8_","","",""
"Parascholzite","CaZn_2_(PO_4_)_2_·2H_2_O","","",""
"Parascorodite","Fe^3+^AsO_4_·2H_2_O","","",""
